transaction_id,amount,failure_reason,action,success_probability,expected_revenue,success,recovered_amount
TXN_005041,2978.26,bank_decline,alternate_payment,0.7243,2157.1537180000005,0,0.0
TXN_005042,332.86,authentication_failed,customer_followup,0.8768,291.851648,1,332.86
TXN_005043,1524.79,network_error,retry_later,0.5632,858.7617280000001,1,1524.79
TXN_005044,802.05,network_error,retry,0.95,761.9474999999999,1,802.05
TXN_005045,4138.38,bank_decline,alternate_payment,0.7029,2908.867302,1,4138.38
TXN_005046,5276.83,insufficient_funds,retry_later,0.784,4137.03472,1,5276.83
TXN_005047,227.13,bank_decline,alternate_payment,0.5981,135.846453,1,227.13
TXN_005048,1768.64,insufficient_funds,retry_later,0.8457,1495.7388480000002,1,1768.64
TXN_005049,5551.71,insufficient_funds,retry_later,0.9381,5208.059151,1,5551.71
TXN_005050,1500.15,limit_exceeded,alternate_payment,0.596,894.0894000000001,1,1500.15
TXN_005051,3748.32,bank_decline,alternate_payment,0.6687,2506.501584,1,3748.32
TXN_005052,2568.73,network_error,retry,0.7751,1991.022623,0,0.0
TXN_005053,2544.43,authentication_failed,customer_followup,0.6915,1759.4733449999999,1,2544.43
TXN_005054,1378.41,network_error,retry_later,0.5845,805.680645,1,1378.41
TXN_005055,535.62,insufficient_funds,retry_later,0.6514,348.902868,1,535.62
TXN_005056,589.03,card_expired,customer_followup,0.7939,467.630917,1,589.03
TXN_005057,3675.16,authentication_failed,customer_followup,0.8329,3061.040764,1,3675.16
TXN_005058,1843.57,network_error,retry_later,0.5157,950.729049,1,1843.57
TXN_005059,1574.18,card_expired,customer_followup,0.7067,1112.473006,1,1574.18
TXN_005060,1183.36,card_expired,customer_followup,0.5393,638.1860479999999,1,1183.36
TXN_005061,1332.5,authentication_failed,customer_followup,0.7991,1064.80075,0,0.0
TXN_005062,5150.82,insufficient_funds,retry_later,0.7885,4061.4215699999995,0,0.0
TXN_005063,1293.05,limit_exceeded,alternate_payment,0.9077,1173.7014849999998,1,1293.05
TXN_005064,472.92,card_expired,customer_followup,0.7737,365.898204,1,472.92
TXN_005065,3803.4,card_expired,customer_followup,0.7472,2841.90048,1,3803.4
TXN_005066,1473.1,authentication_failed,customer_followup,0.5929,873.4009899999999,1,1473.1
TXN_005067,1865.71,bank_decline,alternate_payment,0.7139,1331.930369,1,1865.71
TXN_005068,9023.42,authentication_failed,customer_followup,0.6076,5482.629992,1,9023.42
TXN_005069,1771.25,limit_exceeded,alternate_payment,0.7666,1357.84025,0,0.0
TXN_005070,2414.35,insufficient_funds,retry_later,0.8316,2007.77346,1,2414.35
TXN_005071,556.17,network_error,retry_later,0.6185,343.991145,1,556.17
TXN_005072,1451.47,network_error,retry,0.8507,1234.765529,1,1451.47
TXN_005073,3326.0,limit_exceeded,alternate_payment,0.5779,1922.0954,1,3326.0
TXN_005074,381.7,card_expired,customer_followup,0.8251,314.94066999999995,1,381.7
TXN_005075,2210.22,card_expired,customer_followup,0.6901,1525.272822,0,0.0
TXN_005076,1999.78,limit_exceeded,alternate_payment,0.9288,1857.395664,1,1999.78
TXN_005077,1884.25,card_expired,customer_followup,0.6434,1212.32645,1,1884.25
TXN_005078,5100.83,network_error,retry_later,0.5434,2771.791022,1,5100.83
TXN_005079,2526.12,network_error,retry,0.8951,2261.130012,1,2526.12
TXN_005080,7927.33,insufficient_funds,retry_later,0.7993,6336.314869,1,7927.33
TXN_005081,669.42,limit_exceeded,alternate_payment,0.5683,380.431386,1,669.42
TXN_005082,2071.29,bank_decline,alternate_payment,0.654,1354.62366,1,2071.29
TXN_005083,1967.4,bank_decline,alternate_payment,0.7886,1551.49164,0,0.0
TXN_005084,620.64,card_expired,customer_followup,0.8162,506.566368,1,620.64
TXN_005085,4704.6,insufficient_funds,retry_later,0.8255,3883.6473000000005,1,4704.6
TXN_005086,18484.23,bank_decline,alternate_payment,0.776,14343.76248,1,18484.23
TXN_005087,1777.55,card_expired,customer_followup,0.6717,1193.980335,0,0.0
TXN_005088,2995.96,bank_decline,alternate_payment,0.7611,2280.225156,1,2995.96
TXN_005089,1967.5,bank_decline,alternate_payment,0.9173,1804.78775,1,1967.5
TXN_005090,885.73,network_error,retry,0.9002,797.334146,1,885.73
TXN_005091,292.73,insufficient_funds,retry_later,0.753,220.42569,1,292.73
TXN_005092,892.68,network_error,retry,0.8769,782.7910919999999,1,892.68
TXN_005093,449.46,card_expired,customer_followup,0.8622,387.524412,1,449.46
TXN_005094,9937.81,bank_decline,alternate_payment,0.7988,7938.322627999999,1,9937.81
TXN_005095,1611.45,limit_exceeded,alternate_payment,0.8607,1386.975015,1,1611.45
TXN_005096,1279.32,network_error,retry,0.8969,1147.422108,1,1279.32
TXN_005097,4399.09,network_error,retry,0.8952,3938.065368,1,4399.09
TXN_005098,588.9,network_error,retry,0.8832,520.11648,1,588.9
TXN_005099,839.78,limit_exceeded,alternate_payment,0.7108,596.915624,1,839.78
TXN_005100,1935.41,bank_decline,alternate_payment,0.8653,1674.710273,1,1935.41
TXN_005101,5058.22,bank_decline,alternate_payment,0.6845,3462.35159,1,5058.22
TXN_005102,2985.99,limit_exceeded,alternate_payment,0.6303,1882.0694969999997,1,2985.99
TXN_005103,2317.69,card_expired,customer_followup,0.6618,1533.847242,1,2317.69
TXN_005104,1954.95,network_error,retry_later,0.6194,1210.8960299999999,1,1954.95
TXN_005105,2697.92,bank_decline,alternate_payment,0.601,1621.44992,1,2697.92
TXN_005106,2212.0,card_expired,customer_followup,0.9243,2044.5516,1,2212.0
TXN_005107,645.5,card_expired,customer_followup,0.8716,562.6178,1,645.5
TXN_005108,1893.3,network_error,retry_later,0.5474,1036.39242,1,1893.3
TXN_005109,617.89,card_expired,customer_followup,0.8452,522.240628,1,617.89
TXN_005110,1960.75,authentication_failed,customer_followup,0.6834,1339.97655,0,0.0
TXN_005111,1118.06,insufficient_funds,retry_later,0.5384,601.963504,0,0.0
TXN_005112,22911.21,card_expired,customer_followup,0.6335,14514.251534999998,0,0.0
TXN_005113,1737.33,insufficient_funds,retry_later,0.8477,1472.734641,1,1737.33
TXN_005114,443.97,card_expired,customer_followup,0.8422,373.911534,1,443.97
TXN_005115,1581.01,network_error,retry,0.9243,1461.327543,1,1581.01
TXN_005116,3039.23,insufficient_funds,retry_later,0.6596,2004.6761079999999,1,3039.23
TXN_005117,9636.99,insufficient_funds,retry_later,0.6431,6197.548269,1,9636.99
TXN_005118,1002.8,insufficient_funds,retry_later,0.6559,657.73652,1,1002.8
TXN_005119,371.51,limit_exceeded,alternate_payment,0.7221,268.26737099999997,0,0.0
TXN_005120,4092.2,limit_exceeded,alternate_payment,0.6673,2730.7250599999998,1,4092.2
TXN_005121,454.59,insufficient_funds,retry_later,0.8345,379.355355,1,454.59
TXN_005122,1168.93,card_expired,customer_followup,0.8307,971.030151,0,0.0
TXN_005123,1397.42,limit_exceeded,alternate_payment,0.7752,1083.279984,1,1397.42
TXN_005124,1686.43,insufficient_funds,retry_later,0.6352,1071.220336,1,1686.43
TXN_005125,3601.71,limit_exceeded,alternate_payment,0.6431,2316.259701,0,0.0
TXN_005126,912.66,network_error,retry,0.9044,825.4097039999999,1,912.66
TXN_005127,1375.08,limit_exceeded,alternate_payment,0.7664,1053.861312,1,1375.08
TXN_005128,1782.42,network_error,retry,0.8912,1588.492704,1,1782.42
TXN_005129,2099.8,authentication_failed,customer_followup,0.7961,1671.6507800000002,1,2099.8
TXN_005130,1993.86,limit_exceeded,alternate_payment,0.6577,1311.3617219999999,0,0.0
TXN_005131,2796.17,network_error,retry_later,0.5213,1457.643421,0,0.0
TXN_005132,4204.2,card_expired,customer_followup,0.5306,2230.7485199999996,1,4204.2
TXN_005133,2677.49,network_error,retry_later,0.4885,1307.953865,1,2677.49
TXN_005134,2845.76,bank_decline,alternate_payment,0.7955,2263.80208,1,2845.76
TXN_005135,371.58,insufficient_funds,retry_later,0.7986,296.743788,0,0.0
TXN_005136,1901.18,network_error,retry_later,0.5617,1067.892806,1,1901.18
TXN_005137,2920.49,card_expired,customer_followup,0.925,2701.45325,1,2920.49
TXN_005138,3747.86,limit_exceeded,alternate_payment,0.5609,2102.174674,1,3747.86
TXN_005139,904.74,network_error,retry,0.8366,756.905484,1,904.74
TXN_005140,935.39,card_expired,customer_followup,0.5315,497.15978499999994,0,0.0
TXN_005141,1018.31,bank_decline,alternate_payment,0.615,626.2606499999999,1,1018.31
TXN_005142,3091.51,insufficient_funds,retry_later,0.6352,1963.7271520000002,1,3091.51
TXN_005143,5084.14,limit_exceeded,alternate_payment,0.682,3467.3834800000004,1,5084.14
TXN_005144,1202.96,bank_decline,alternate_payment,0.7066,850.011536,0,0.0
TXN_005145,4482.62,bank_decline,alternate_payment,0.6571,2945.529602,1,4482.62
TXN_005146,2045.67,limit_exceeded,alternate_payment,0.6901,1411.716867,0,0.0
TXN_005147,1596.73,authentication_failed,customer_followup,0.756,1207.12788,1,1596.73
TXN_005148,1463.54,insufficient_funds,retry_later,0.9003,1317.6250619999998,1,1463.54
TXN_005149,3814.68,bank_decline,alternate_payment,0.6421,2449.406028,1,3814.68
TXN_005150,2503.83,bank_decline,alternate_payment,0.5403,1352.8193489999999,1,2503.83
TXN_005151,17603.01,limit_exceeded,alternate_payment,0.6612,11639.110212,1,17603.01
TXN_005152,771.07,insufficient_funds,retry_later,0.6374,491.48001800000003,1,771.07
TXN_005153,3035.41,bank_decline,alternate_payment,0.6287,1908.362267,0,0.0
TXN_005154,1065.07,network_error,retry_later,0.6276,668.437932,0,0.0
TXN_005155,758.02,network_error,retry_later,0.4507,341.639614,0,0.0
TXN_005156,1788.5,network_error,retry,0.95,1699.0749999999998,1,1788.5
TXN_005157,2074.24,insufficient_funds,retry_later,0.7463,1548.0053119999998,1,2074.24
TXN_005158,33462.26,network_error,retry_later,0.4675,15643.606550000002,0,0.0
TXN_005159,1503.96,bank_decline,alternate_payment,0.682,1025.70072,1,1503.96
TXN_005160,583.95,network_error,retry_later,0.6351,370.866645,1,583.95
TXN_005161,2375.61,limit_exceeded,alternate_payment,0.8742,2076.758262,1,2375.61
TXN_005162,227.09,authentication_failed,customer_followup,0.627,142.38543,1,227.09
TXN_005163,1649.2,limit_exceeded,alternate_payment,0.9266,1528.14872,1,1649.2
TXN_005164,1837.25,insufficient_funds,retry_later,0.6033,1108.4129249999999,1,1837.25
TXN_005165,4002.2,card_expired,customer_followup,0.583,2333.2825999999995,1,4002.2
TXN_005166,4786.82,network_error,retry_later,0.6592,3155.471744,0,0.0
TXN_005167,1092.73,authentication_failed,customer_followup,0.7743,846.100839,1,1092.73
TXN_005168,1555.24,network_error,retry,0.95,1477.4779999999998,1,1555.24
TXN_005169,840.4,card_expired,customer_followup,0.8378,704.08712,1,840.4
TXN_005170,585.19,card_expired,customer_followup,0.58,339.41020000000003,0,0.0
TXN_005171,2464.87,authentication_failed,customer_followup,0.7459,1838.546533,1,2464.87
TXN_005172,505.94,limit_exceeded,alternate_payment,0.8149,412.290506,1,505.94
TXN_005173,1194.37,card_expired,customer_followup,0.7146,853.4968019999999,1,1194.37
TXN_005174,668.36,network_error,retry_later,0.5886,393.396696,1,668.36
TXN_005175,3132.8,authentication_failed,customer_followup,0.8172,2560.1241600000003,1,3132.8
TXN_005176,10953.67,authentication_failed,customer_followup,0.7579,8301.786493,0,0.0
TXN_005177,491.97,bank_decline,alternate_payment,0.5931,291.787407,0,0.0
TXN_005178,283.43,insufficient_funds,retry_later,0.8886,251.855898,1,283.43
TXN_005179,1595.77,card_expired,customer_followup,0.7369,1175.9229129999999,1,1595.77
TXN_005180,1836.65,bank_decline,alternate_payment,0.5806,1066.35899,0,0.0
TXN_005181,2249.94,network_error,retry_later,0.4877,1097.295738,1,2249.94
TXN_005182,1157.11,insufficient_funds,retry_later,0.8709,1007.727099,1,1157.11
TXN_005183,1479.35,limit_exceeded,alternate_payment,0.9389,1388.961715,1,1479.35
TXN_005184,2611.06,network_error,retry,0.9271,2420.713726,0,0.0
TXN_005185,5117.55,bank_decline,alternate_payment,0.6868,3514.7333399999998,0,0.0
TXN_005186,255.94,bank_decline,alternate_payment,0.687,175.83078,0,0.0
TXN_005187,1250.2,bank_decline,alternate_payment,0.8604,1075.67208,1,1250.2
TXN_005188,2239.05,insufficient_funds,retry_later,0.8439,1889.5342950000002,1,2239.05
TXN_005189,722.0,insufficient_funds,retry_later,0.7298,526.9156,0,0.0
TXN_005190,10210.48,limit_exceeded,alternate_payment,0.7299,7452.629352,1,10210.48
TXN_005191,957.75,limit_exceeded,alternate_payment,0.6668,638.6277,1,957.75
TXN_005192,1734.9,bank_decline,alternate_payment,0.6721,1166.02629,0,0.0
TXN_005193,3152.72,card_expired,customer_followup,0.5488,1730.2127359999997,0,0.0
TXN_005194,1000.96,limit_exceeded,alternate_payment,0.808,808.7756800000001,0,0.0
TXN_005195,285.27,limit_exceeded,alternate_payment,0.6401,182.601327,1,285.27
TXN_005196,1177.73,authentication_failed,customer_followup,0.7195,847.376735,0,0.0
TXN_005197,5061.61,card_expired,customer_followup,0.8499,4301.862338999999,1,5061.61
TXN_005198,1290.91,bank_decline,alternate_payment,0.7623,984.060693,1,1290.91
TXN_005199,775.54,card_expired,customer_followup,0.6979,541.2493659999999,1,775.54
TXN_005200,4562.71,bank_decline,alternate_payment,0.8495,3876.0221450000004,1,4562.71
TXN_005201,1298.84,bank_decline,alternate_payment,0.6912,897.758208,1,1298.84
TXN_005202,1085.55,bank_decline,alternate_payment,0.72,781.5959999999999,0,0.0
TXN_005203,2099.5,network_error,retry,0.95,1994.5249999999999,1,2099.5
TXN_005204,3907.88,card_expired,customer_followup,0.9053,3537.8037640000002,1,3907.88
TXN_005205,19569.23,bank_decline,alternate_payment,0.7774,15213.119401999998,0,0.0
TXN_005206,4134.97,network_error,retry_later,0.5336,2206.419992,1,4134.97
TXN_005207,5766.61,limit_exceeded,alternate_payment,0.6516,3757.5230759999995,0,0.0
TXN_005208,1090.11,bank_decline,alternate_payment,0.6255,681.8638049999998,1,1090.11
TXN_005209,648.16,card_expired,customer_followup,0.7367,477.49947199999997,0,0.0
TXN_005210,1924.33,bank_decline,alternate_payment,0.7399,1423.811767,1,1924.33
TXN_005211,2012.57,network_error,retry_later,0.512,1030.43584,0,0.0
TXN_005212,614.92,card_expired,customer_followup,0.7272,447.16982399999995,1,614.92
TXN_005213,1517.33,authentication_failed,customer_followup,0.6546,993.2442179999999,1,1517.33
TXN_005214,2695.44,limit_exceeded,alternate_payment,0.733,1975.7575199999999,0,0.0
TXN_005215,2592.54,limit_exceeded,alternate_payment,0.8574,2222.843796,1,2592.54
TXN_005216,2993.77,network_error,retry,0.927,2775.22479,1,2993.77
TXN_005217,2418.65,bank_decline,alternate_payment,0.6808,1646.61692,1,2418.65
TXN_005218,1088.97,card_expired,customer_followup,0.816,888.59952,1,1088.97
TXN_005219,1081.49,authentication_failed,customer_followup,0.6464,699.0751359999999,1,1081.49
TXN_005220,545.14,bank_decline,alternate_payment,0.7047,384.16015799999997,1,545.14
TXN_005221,10772.75,insufficient_funds,retry_later,0.7991,8608.504525,1,10772.75
TXN_005222,1832.53,bank_decline,alternate_payment,0.5526,1012.656078,1,1832.53
TXN_005223,1443.96,authentication_failed,customer_followup,0.6645,959.51142,1,1443.96
TXN_005224,714.23,network_error,retry,0.95,678.5185,1,714.23
TXN_005225,34052.47,authentication_failed,customer_followup,0.4911,16723.168017,1,34052.47
TXN_005226,618.11,bank_decline,alternate_payment,0.8299,512.969489,1,618.11
TXN_005227,1177.5,network_error,retry_later,0.5911,696.0202499999999,1,1177.5
TXN_005228,2740.34,card_expired,customer_followup,0.7792,2135.2729280000003,0,0.0
TXN_005229,3295.17,network_error,retry,0.8416,2773.215072,1,3295.17
TXN_005230,4712.3,bank_decline,alternate_payment,0.713,3359.8699,1,4712.3
TXN_005231,11021.56,bank_decline,alternate_payment,0.6071,6691.189076,0,0.0
TXN_005232,2999.37,network_error,retry,0.7409,2222.233233,1,2999.37
TXN_005233,628.9,network_error,retry_later,0.6267,394.13163000000003,0,0.0
TXN_005234,1398.36,limit_exceeded,alternate_payment,0.8494,1187.7669839999999,1,1398.36
TXN_005235,2459.79,network_error,retry,0.95,2336.8005,1,2459.79
TXN_005236,14303.02,bank_decline,alternate_payment,0.6665,9532.96283,1,14303.02
TXN_005237,446.84,insufficient_funds,retry_later,0.8916,398.402544,1,446.84
TXN_005238,6018.4,limit_exceeded,alternate_payment,0.6292,3786.77728,0,0.0
TXN_005239,2164.43,network_error,retry,0.9446,2044.520578,1,2164.43
TXN_005240,4179.01,network_error,retry,0.95,3970.0595,1,4179.01
TXN_005241,1632.72,card_expired,customer_followup,0.7391,1206.743352,0,0.0
TXN_005242,778.65,authentication_failed,customer_followup,0.6424,500.20475999999996,1,778.65
TXN_005243,3830.97,card_expired,customer_followup,0.6708,2569.8146759999995,1,3830.97
TXN_005244,3478.76,limit_exceeded,alternate_payment,0.593,2062.90468,0,0.0
TXN_005245,4779.34,insufficient_funds,retry_later,0.7936,3792.884224,1,4779.34
TXN_005246,1784.15,network_error,retry_later,0.6513,1162.016895,1,1784.15
TXN_005247,992.45,bank_decline,alternate_payment,0.8597,853.2092650000001,1,992.45
TXN_005248,380.4,insufficient_funds,retry_later,0.7746,294.65783999999996,0,0.0
TXN_005249,4102.59,bank_decline,alternate_payment,0.6332,2597.7599880000002,1,4102.59
TXN_005250,2762.49,network_error,retry_later,0.6087,1681.5276629999998,1,2762.49
TXN_005251,688.29,limit_exceeded,alternate_payment,0.7252,499.1479079999999,1,688.29
TXN_005252,1055.14,authentication_failed,customer_followup,0.5613,592.2500820000001,0,0.0
TXN_005253,1133.7,bank_decline,alternate_payment,0.8985,1018.62945,1,1133.7
TXN_005254,410.35,limit_exceeded,alternate_payment,0.5985,245.59447500000002,1,410.35
TXN_005255,798.17,card_expired,customer_followup,0.781,623.37077,0,0.0
TXN_005256,581.82,card_expired,customer_followup,0.5158,300.10275600000006,1,581.82
TXN_005257,1196.94,bank_decline,alternate_payment,0.7298,873.5268120000001,1,1196.94
TXN_005258,863.77,card_expired,customer_followup,0.6287,543.052199,1,863.77
TXN_005259,355.31,insufficient_funds,retry_later,0.8679,308.373549,1,355.31
TXN_005260,13664.96,insufficient_funds,retry_later,0.7954,10869.109183999999,0,0.0
TXN_005261,6326.74,network_error,retry,0.8758,5540.958892,1,6326.74
TXN_005262,829.63,bank_decline,alternate_payment,0.7295,605.215085,0,0.0
TXN_005263,2374.21,insufficient_funds,retry_later,0.6513,1546.322973,1,2374.21
TXN_005264,2744.8,network_error,retry,0.9356,2568.03488,1,2744.8
TXN_005265,5949.64,insufficient_funds,retry_later,0.6698,3985.068872,0,0.0
TXN_005266,797.43,card_expired,customer_followup,0.584,465.69911999999994,1,797.43
TXN_005267,5388.96,bank_decline,alternate_payment,0.7135,3845.0229600000002,1,5388.96
TXN_005268,1045.34,network_error,retry,0.9218,963.5944119999999,1,1045.34
TXN_005269,475.39,card_expired,customer_followup,0.7264,345.323296,0,0.0
TXN_005270,3729.9,insufficient_funds,retry_later,0.8057,3005.18043,1,3729.9
TXN_005271,6573.22,authentication_failed,customer_followup,0.646,4246.30012,1,6573.22
TXN_005272,24050.45,authentication_failed,customer_followup,0.6206,14925.709270000001,1,24050.45
TXN_005273,544.72,limit_exceeded,alternate_payment,0.5828,317.46281600000003,1,544.72
TXN_005274,3637.02,authentication_failed,customer_followup,0.5973,2172.3920460000004,0,0.0
TXN_005275,1200.15,network_error,retry,0.8463,1015.6869450000002,1,1200.15
TXN_005276,3957.46,bank_decline,alternate_payment,0.836,3308.43656,1,3957.46
TXN_005277,415.51,limit_exceeded,alternate_payment,0.9015,374.582265,1,415.51
